URL,Status Code,Result
https://www.thesmartcalculator.com/de,200,OK
https://www.thesmartcalculator.com/de/uber-uns,200,OK
https://www.thesmartcalculator.com/de/kontakt,200,OK
https://www.thesmartcalculator.com/de/datenschutz,200,OK
https://www.thesmartcalculator.com/de/nutzungsbedingungen,404,Broken
https://www.thesmartcalculator.com/de/finanziell,200,OK
https://www.thesmartcalculator.com/de/gesundheit,200,OK
https://www.thesmartcalculator.com/de/konstruktion,200,OK
https://www.thesmartcalculator.com/de/essen,200,OK
https://www.thesmartcalculator.com/de/sport,200,OK
https://www.thesmartcalculator.com/de/mathe,200,OK
https://www.thesmartcalculator.com/de/physik,200,OK
https://www.thesmartcalculator.com/de/andere,200,OK
https://www.thesmartcalculator.com/de/finanziell/hypotheken-rechner,200,OK
https://www.thesmartcalculator.com/de/finanziell/finanz-rechner,200,OK
https://www.thesmartcalculator.com/de/finanziell/401-k-rechner,200,OK
https://www.thesmartcalculator.com/de/finanziell/schulden-tilgungsrechner,200,OK
https://www.thesmartcalculator.com/de/finanziell/haus-erschwinglichkeitsrechner,200,OK
https://www.thesmartcalculator.com/de/finanziell/erbschaftsteuerrechner,200,OK
https://www.thesmartcalculator.com/de/finanziell/kreditkarten-tilgungsrechner,200,OK
https://www.thesmartcalculator.com/de/finanziell/kreditkartenrechner,200,OK
https://www.thesmartcalculator.com/de/finanziell/rentenzahlung,200,OK
https://www.thesmartcalculator.com/de/finanziell/leibrentenrechner,200,OK
https://www.thesmartcalculator.com/de/finanziell/sozialversicherungsrechner,200,OK
https://www.thesmartcalculator.com/de/finanziell/pensionsrechner,200,OK
https://www.thesmartcalculator.com/de/finanziell/sparrechner,200,OK
https://www.thesmartcalculator.com/de/finanziell/hochzeitsrechner,200,OK
https://www.thesmartcalculator.com/de/finanziell/umsatz-steuer-calulcator-rechner,200,OK
https://www.thesmartcalculator.com/de/finanziell/inflationsrechner,200,OK
https://www.thesmartcalculator.com/de/finanziell/mietrechner,200,OK
https://www.thesmartcalculator.com/de/finanziell/zinssatzrechner,200,OK
https://www.thesmartcalculator.com/de/finanziell/einkommen-steuer-rechner,200,OK
https://www.thesmartcalculator.com/de/finanziell/gehaltsrechner,200,OK
https://www.thesmartcalculator.com/de/finanziell/kreditrechner,200,OK
https://www.thesmartcalculator.com/de/finanziell/zinseszinsrechner,200,OK
https://www.thesmartcalculator.com/de/finanziell/zinsrechner,200,OK
https://www.thesmartcalculator.com/de/finanziell/zahlungsrechner,200,OK
https://www.thesmartcalculator.com/de/finanziell/autokreditrechner,200,OK
https://www.thesmartcalculator.com/de/finanziell/tilgungsrechner,200,OK
https://www.thesmartcalculator.com/de/finanziell/hypotheken-ruckzahlung-rechner,200,OK
https://www.thesmartcalculator.com/de/finanziell/wahrungsrechner,200,OK
https://www.thesmartcalculator.com/de/finanziell/investitionsrechner,200,OK
https://www.thesmartcalculator.com/de/finanziell/altersrentenrechner,200,OK
https://www.thesmartcalculator.com/de/gesundheit/bmi-rechner,200,OK
https://www.thesmartcalculator.com/de/gesundheit/schwangerschaft-gewichtszunahme-rechner,200,OK
https://www.thesmartcalculator.com/de/gesundheit/kalorien-verbrauch-rechner,200,OK
https://www.thesmartcalculator.com/de/gesundheit/fristenrechner,200,OK
https://www.thesmartcalculator.com/de/gesundheit/temporechner,200,OK
https://www.thesmartcalculator.com/de/gesundheit/ein-rap-rechner,200,OK
https://www.thesmartcalculator.com/de/gesundheit/army-korperfettrechner,200,OK
https://www.thesmartcalculator.com/de/gesundheit/herzfrequenz-rechner,200,OK
https://www.thesmartcalculator.com/de/gesundheit/protien-aufnahme-rechner,200,OK
https://www.thesmartcalculator.com/de/gesundheit/gesundes-gewicht-rechner,200,OK
https://www.thesmartcalculator.com/de/gesundheit/fett-aufnahme-rechner,200,OK
https://www.thesmartcalculator.com/de/gesundheit/kohlenhydrate-rechner,200,OK
https://www.thesmartcalculator.com/de/gesundheit/eisprungrechner,200,OK
https://www.thesmartcalculator.com/de/gesundheit/malterr-korpro-masse-rechner,200,OK
https://www.thesmartcalculator.com/de/gesundheit/tdee-rechner,200,OK
https://www.thesmartcalculator.com/de/gesundheit/empfangnisrechner,200,OK
https://www.thesmartcalculator.com/de/gesundheit/gfr-rechner,200,OK
https://www.thesmartcalculator.com/de/gesundheit/anorektisch-bmi-rechner,200,OK
https://www.thesmartcalculator.com/de/gesundheit/idealgewicht-rechner,200,OK
https://www.thesmartcalculator.com/de/gesundheit/overwieght-rechner,200,OK
https://www.thesmartcalculator.com/de/gesundheit/korperform-rechner,200,OK
https://www.thesmartcalculator.com/de/gesundheit/periodenrechner,200,OK
https://www.thesmartcalculator.com/de/gesundheit/bmr-rechner,200,OK
https://www.thesmartcalculator.com/de/gesundheit/weight-watchers-punkte-berechnen,200,OK
https://www.thesmartcalculator.com/de/gesundheit/berechnung-der-korperoberflache,200,OK
https://www.thesmartcalculator.com/de/gesundheit/kalorienrechner,200,OK
https://www.thesmartcalculator.com/de/gesundheit/blutalkohol-berechnen,200,OK
https://www.thesmartcalculator.com/de/gesundheit/korperfettrechner,200,OK
https://www.thesmartcalculator.com/de/gesundheit/makro-rechner,200,OK
https://www.thesmartcalculator.com/de/gesundheit/schwangerschaftsrechner,200,OK
https://www.thesmartcalculator.com/de/gesundheit/schwangerschaft-empfangnis-rechner,200,OK
https://www.thesmartcalculator.com/de/mathe/prozentrechner,200,OK
https://www.thesmartcalculator.com/de/mathe/prozent-fehler-rechner,200,OK
https://www.thesmartcalculator.com/de/mathe/kritische-Punkte-rechner,200,OK
https://www.thesmartcalculator.com/de/mathe/simpsons-regel-rechner,200,OK
https://www.thesmartcalculator.com/de/mathe/durchschnittsrechner,200,OK
https://www.thesmartcalculator.com/de/mathe/zufall-zahl-generator-rechner,200,OK
https://www.thesmartcalculator.com/de/mathe/wissenschaftlicher-taschenrechner,200,OK
https://www.thesmartcalculator.com/de/mathe/volumenrechner,200,OK
https://www.thesmartcalculator.com/de/physik/ballistisch-koeffizient-rechner,200,OK
https://www.thesmartcalculator.com/de/physik/geschwindigkeitsrechner,200,OK
https://www.thesmartcalculator.com/de/physik/pfeil-geschwindigkeit-rechner,200,OK
https://www.thesmartcalculator.com/de/physik/entfernungsrechner,200,OK
https://www.thesmartcalculator.com/de/physik/erhaltung-of-impuls-rechner,200,OK
https://www.thesmartcalculator.com/de/konstruktion/brett-fub-rechner,200,OK
https://www.thesmartcalculator.com/de/konstruktion/kubik-yard-rechner,200,OK
https://www.thesmartcalculator.com/de/konstruktion/gallonen-pro-quadrat-fub-rechner,200,OK
https://www.thesmartcalculator.com/de/konstruktion/grobe-to-gewicht-rechteckig-quader-rechner,200,OK
https://www.thesmartcalculator.com/de/konstruktion/quadrat-fub-to-kubik-yards-rechner,200,OK
https://www.thesmartcalculator.com/de/essen/butter-rechner,200,OK
https://www.thesmartcalculator.com/de/essen/kuchenform-rechner,200,OK
https://www.thesmartcalculator.com/de/essen/koch-messung-rechner,200,OK
https://www.thesmartcalculator.com/de/essen/tassen-to-pfund-rechner,200,OK
https://www.thesmartcalculator.com/de/essen/trocken-to-gekocht-nudeln-rechner,200,OK
https://www.thesmartcalculator.com/de/sport/schlag-durchschnitt-rechner,200,OK
https://www.thesmartcalculator.com/de/sport/verdient-lauf-durchschnitt-rechner,200,OK
https://www.thesmartcalculator.com/de/sport/feld-prozent-rechner,200,OK
https://www.thesmartcalculator.com/de/sport/feld-unabhangig-werfen-rechner,200,OK
https://www.thesmartcalculator.com/de/sport/magisch-zahl-rechner,200,OK
https://www.thesmartcalculator.com/de/andere/alter-rechner,404,Broken
https://www.thesmartcalculator.com/de/stuckweise-funktion-rechner-grafik-rechner,200,OK
https://www.thesmartcalculator.com/de/unternehmen-seo-roi-rechner,200,OK
https://www.thesmartcalculator.com/de/rpe-rechner,200,OK
https://www.thesmartcalculator.com/de/indiana-kind-unterhalt-rechner,200,OK
https://www.thesmartcalculator.com/de/zeit-rechner,200,OK
https://www.thesmartcalculator.com/de/notendurchschnitt-rechner,200,OK
https://www.thesmartcalculator.com/de/groben-rechner,200,OK
https://www.thesmartcalculator.com/de/ip-subnetz-rechner,200,OK
